animal,genre,views,likes,like_rate,dur,upload,channel,subs,title,hook,ai_made,url
狗,搞笑意外,86610116,849157,0.98,8,2022-10-16,Marble Truck,2360000,"Best funny videos prank by Tanya, Senya and Misha - funny dogs #shorts",整人惡作劇加爆笑狗狗,False,https://www.youtube.com/shorts/f_htuMWtxks
狗,搞笑意外,85547868,694561,0.81,12,2022-09-08,Hammy and Olivia,6910000,Super Corgi Fails!,柯基超人失敗合輯,False,https://www.youtube.com/shorts/W_IhSnQTw1A
狗,挑戰實驗,85503211,1173964,1.37,31,2025-05-01,Hublot Baggins,6430000,Owner tests which dog is the smartest ❤️ #shorts,測測哪隻狗最聰明,False,https://www.youtube.com/shorts/rmhrWiL0xsY
狗,搞笑意外,85481790,825326,0.97,8,2023-03-06,旺仔很忙🐶 Labrador Wangzai,1820000,狗子：你以為我很傻很天真嗎…,狗子：你以為我很傻嗎,False,https://www.youtube.com/shorts/Jal5s1HR3Do
狗,挑戰實驗,84909312,1641549,1.93,32,2026-04-29,MrBeast,512000000,"Would Your Dog Pick $10,000 or Steak?",狗會選一萬美金還是牛排,False,https://www.youtube.com/shorts/EdT5Z16Y5WE
狗,音樂舞蹈,84706714,2686113,3.17,15,2021-08-15,Brodie That Dood,5550000,Puppy Drums #shorts,小狗自己打起鼓來,False,https://www.youtube.com/shorts/l3qobJDgNUQ
狗,挑戰實驗,83619077,4456447,5.33,60,2022-09-08,Ellie Golden Life,3600000,Puppy vs adult dog jump challenge #goldenretriever #dog,幼犬對決成犬跳高挑戰,False,https://www.youtube.com/shorts/4CDvcGlTcKA
狗,搞笑意外,83048196,376827,0.45,6,2026-01-24,BufferFace,107000,How to Pet a Dog vs a Rabbit 🐶🐰,摸狗跟摸兔子差在哪,False,https://www.youtube.com/shorts/aeIiIahkC0Y
狗,可愛日常,82801158,460804,0.56,9,2024-08-31,CV TV,62900,#dog #labrador #puppy #pets #funny #animals #babymonkey #cute #fruit #mongkey,幼犬搶食水果的畫面,False,https://www.youtube.com/shorts/Sfepifs-WF8
狗,挑戰實驗,82567126,447286,0.54,16,2025-07-17,Pouty Frenchie,1340000,"Dog's EPIC Pool Makeover! Buys Orbeez, Turns Pool into a GIANT Ball Pit! 🤯💦#shorts #cute #dog",把狗狗泳池變成巨型球池,False,https://www.youtube.com/shorts/64sizhA6LOs
狗,可愛日常,81914644,336912,0.41,6,2023-03-12,Auditor Appasaheb Patil,45400,"small dog voice ,chhota dog soundpappyawajdogvoicedogsound shortsviralvideothe voicethe",小狗的叫聲有多迷你,False,https://www.youtube.com/shorts/v4YqqarLadU
狗,搞笑意外,81759390,1866948,2.28,36,2025-05-04,Agirlandadoodle,4000000,Warning: May result in commitment #dogs #dating #dogcomedy,警告：看完你會想養狗,False,https://www.youtube.com/shorts/fTr3iQfxLTg
狗,搞笑意外,80582151,783359,0.97,4,2023-05-14,Tanisha Jha 3.0,964000,Dog: Just because I'm good-natured doesn't mean I won't bite! funny dog videos,別以為我脾氣好就不咬人,False,https://www.youtube.com/shorts/fL4kLWjYYl4
狗,可愛日常,79745050,333155,0.42,6,2025-01-25,Pets and Animals Antics Hub,662000,cutest puppy barking adorable video #dog #doglover #dogbarking #puppy #dogs #barking #dogsound,奶狗叫起來有多可愛,False,https://www.youtube.com/shorts/1OyOLeu6S9E
狗,挑戰實驗,79409454,2652271,3.34,15,2024-04-13,LabPups.com,583000,Meet the Genius Dog That Masters Fetch Without You!,這隻狗自己會撿球玩,False,https://www.youtube.com/shorts/8CinuRG1aoo
狗,教學DIY,78741086,2625806,3.33,20,2021-09-22,The Dog Daddy,4020000,The Best Trick I’ve Taught My Dogs. Dog Daddy,我教過狗最厲害的一招,False,https://www.youtube.com/shorts/bX60fiOaNq8
狗,寵物與人互動,78426072,1262537,1.61,21,2023-06-13,Daisy & Maple,691000,"I am your doggy, you listen to me! 😏 #puppy #goldenretriever #dogs #puppies #dogshorts #dog",我才是老大你要聽我的,False,https://www.youtube.com/shorts/NU1DXw297KA
狗,救援感人,76869390,1020374,1.33,13,2025-07-31,Kokan NGO India,601000,Every Life Matters | Dog Rescue | #shorts #ambulance #dog 🐾🚑❤,每一條生命都值得被救,False,https://www.youtube.com/shorts/bnXq6YuiiPI
狗,搞笑意外,76373097,2747245,3.6,61,2023-09-26,ChristopherxBush,413000,Cheese time #dog #doberman #puppy #doglover #funnydog,起司時間杜賓犬秒衝,False,https://www.youtube.com/shorts/Dl-XnWYRMTo
狗,可愛日常,76361894,301238,0.39,11,2026-07-04,oscar blackbridge,27800,#萌寵出道計劃 #泰迪犬 #可愛的小狗狗 #0-3歲兒童啟蒙早教 #這也太萌太可愛了吧,泰迪幼犬萌到犯規,False,https://www.youtube.com/shorts/r12Cqb-V-pk
狗,搞笑意外,76275539,1486318,1.95,76,2026-03-12,The Pet Vibes ,112000,Dog funny moment 😂 very interesting funny video 🤣😂 #funnymemes #funnypets #funnydog #animalfunny #pi,狗狗的爆笑瞬間合輯,False,https://www.youtube.com/shorts/YRgm71V5Qnc
狗,搞笑意外,75036001,363408,0.48,15,2025-04-18,Demariki,11800000,Smart Dog 😱🤣 #demariki,這隻狗聰明到不可思議,False,https://www.youtube.com/shorts/zoHwhR2l5-Y
狗,搞笑意外,74545982,4309120,5.78,20,2022-11-29,Dylan Anderson,14700000,This dog will walk in slow motion and then scare his owner 😂 @NicholasJamesEmmizzie,狗慢動作走路嚇壞主人,False,https://www.youtube.com/shorts/d530JiV_TKw
狗,寵物與人互動,74449709,855134,1.15,29,2024-01-28,The geeta gurjar,43300000,Amaira ke pas aya dog 😍 #thegeetagurjar #shorta,狗狗跑來找小女孩,False,https://www.youtube.com/shorts/nGIex4XQIxo
狗,可愛日常,73246129,2124062,2.9,54,2024-03-16,ayush gaur vlogs,176000,labrador baby #youtubeshorts #labradorpuppy #puppy #labradorlovers #doglover #shortvideo #shortsfeed,拉布拉多幼犬的一天,False,https://www.youtube.com/shorts/e3-7Uec98fM
狗,可愛日常,73073428,190101,0.26,6,2026-02-21,Mini Paws AI,91800,Teacup Dog Breeds/ Teacup Puppies 🐕 #puppy #cuteanimals #shorts #comedyeffect #animals #fyp,茶杯犬到底有多小,True,https://www.youtube.com/shorts/yKe_4F-8U2s
狗,搞笑意外,72974589,567424,0.78,13,2024-04-07,Bulldog Reaction 🐾 Zephyrka girl 🐕,836000,French bulldog fart 😁  #bulldog #animals #mreviatar #dog #dogs #animal #animalshorts #shorts #funny,法鬥放屁被當場抓包,False,https://www.youtube.com/shorts/WjJpTNuZdkc
狗,可愛日常,72877923,276844,0.38,11,2026-07-12,javier lakeley,59400,#萌寵出道計劃 #泰迪犬 #可愛的小狗狗 #0-3歲兒童啟蒙早教 #這也太萌太可愛了吧,泰迪小狗的可愛日常,False,https://www.youtube.com/shorts/5Ce7GhC0DvE
狗,搞笑意外,72849485,1042548,1.43,14,2021-07-20,Anant Rastogi,19000000,smart dog leo❤ #shorts,聰明狗狗Leo的表演,False,https://www.youtube.com/shorts/m1FZL2D6o-E
狗,救援感人,72755167,703304,0.97,60,2026-02-09,Paws & Hearts,5260000,Saving Sweet Baby #animals #lovestory #rescue #cute #animalrescue#dog #puppy #rottweiler,救回奄奄一息的小狗,False,https://www.youtube.com/shorts/sZ0nBx2XZe8
狗,其他,71418628,417991,0.59,10,2025-06-12,BestFrienDogs USA,32400,"Your dogs will thank you — and so will you, trust me! Double anti-tangle leash is a game-changer 😍",雙頭防纏繞牽繩太好用,False,https://www.youtube.com/shorts/kslRNvY8TJ4
狗,音樂舞蹈,71318144,501530,0.7,14,2026-04-02,benjamin feres,603000,這隻小狗有點音樂細菌在身上😅 #可愛小狗 #萌寵日常 #動物搞笑,這隻小狗超有音樂細胞,False,https://www.youtube.com/shorts/dwPLdDeiVPk
狗,知識科普,70997319,,,10,2024-08-24,Vloger Miraj,283000,Dog Pat Market Kolkata /lowest price puppy dog/Gallif Street dogs,加爾各答最便宜的狗市場,False,https://www.youtube.com/shorts/jE0FslMc7f0
狗,可愛日常,70790429,783318,1.11,10,2024-04-14,Basem Hunt,697000,Which dog do you like the most?       #basemhunt #dog #rottweiler,你最喜歡哪一隻狗,False,https://www.youtube.com/shorts/tcIaV6llXVM
狗,可愛日常,69795616,854023,1.22,53,2025-08-07,Keshav Shashi Vlogs,22900000,घर में आया नन्हा मेहमान 😜🤪 Keshav Shashi Vlogs #trending  #shorts #viral #dog #vlog,家裡來了小小新成員,False,https://www.youtube.com/shorts/AHPzfp5oISQ
狗,救援感人,69428898,1502543,2.16,21,2023-01-14,Wolf Game,5370000,"😡Humans Abuse Dog, Wolves Save Dog😢#straydogs #dog #wolf #animalrescue",人類欺負狗，狼群趕來救援,True,https://www.youtube.com/shorts/N_BntwvTmjs
狗,可愛日常,69422660,1427669,2.06,11,2022-07-06,Utah Doodles,452000,Petite Mini Goldendoodles 🐶 Cute or nah? #minigoldendoodles #goldendoodle #puppies #puppylove,迷你貴賓犬到底可不可愛,False,https://www.youtube.com/shorts/c_ADnG7_kJY
狗,知識科普,69093537,1947601,2.82,52,2025-05-27,FactoHolic,21300000,The Richest Dog 😱,世界上最有錢的狗是誰,False,https://www.youtube.com/shorts/W_ihLcZEZok
狗,寵物與人互動,68076820,518473,0.76,16,2024-07-08,Kritika Channel,40300000,Dog Lover🐕❤️#Kritikachannel#Shorts#youtubeshorts#viral video,愛狗人士看了會融化,False,https://www.youtube.com/shorts/3IeUoyw_wY0
狗,寵物與人互動,67575859,1234756,1.83,32,2023-10-10,Lady and the Blues,1710000,My Baby and Dog Recreate LILO AND STICH!!,寶寶和狗重現星際寶貝,False,https://www.youtube.com/shorts/uFjmN35mJQc
狗,寵物與人互動,67331219,1330249,1.98,60,2025-05-14,Argeo Donatien,473000,Husky protects unborn brother ❤️#baby #love #dog #pets #dogtime,哈士奇守護還沒出生的弟弟,False,https://www.youtube.com/shorts/HPLsB5iHJA4
狗,搞笑意外,65471564,,,16,2021-07-23,PowerPointAwesome,90700,🐯Prank Dog 😂 | Dog Wear Tiger Mask Fake Tiger So Funny Dogs Prank Try To Stop Laugh 2024 🐕,狗戴老虎面具嚇同伴,False,https://www.youtube.com/shorts/721NPu5Ypas
狗,寵物與人互動,65320726,427657,0.65,13,2025-03-17,Amaira gurjar vlogs,2910000,Kya apko bhi dog pasand h🥹🥹 #shorts #amairagurjar,你也喜歡狗狗嗎？,False,https://www.youtube.com/shorts/a4tCwO-TVgQ
狗,可愛日常,64404332,346115,0.54,16,2025-08-22,Pouty Frenchie,1340000,"Heartwarming Cute Dog! From Shy to Making New Friends, The Magic of Pogo Stick Friendship! ❤️🐶",害羞狗狗交到新朋友,False,https://www.youtube.com/shorts/B77regUpRoU
狗,救援感人,64396984,3037831,4.72,20,2023-02-12,Dylan Anderson,14700000,This dog saved a baby’s life ❤️👏,這隻狗救了寶寶一命,False,https://www.youtube.com/shorts/lpjjOqG03g4
狗,搞笑意外,64386363,2540169,3.95,16,2023-06-14,Agirlandadoodle,4000000,He won’t find it otherwise 🥲 #dog #goldendoodle,不這樣做他根本找不到,False,https://www.youtube.com/shorts/xnNcQ3biTI0
狗,其他,64257969,351015,0.55,15,2025-07-20,Arslan khan_007,8880000,Commando par dog ka attack #pakarmyzindabad #indianarmy #indianmilitary #army #militaryeverything,軍犬撲向突擊隊員,False,https://www.youtube.com/shorts/kBqLsugKWpo
狗,救援感人,64173008,470561,0.73,10,2025-07-26,SnapBrick Pets,986000,I’m sorry I couldn’t save you in time baby…😭💔#puppy #doggielife #dogs #doglove #fyp,對不起，沒能及時救你,True,https://www.youtube.com/shorts/Zx9W-LPTHLU
狗,搞笑意外,62378362,1567600,2.51,60,2025-06-20,Adria and Oatmeal,2350000,he looks like the toughest kid in swim club #PoolTime #waterwings #funnydog,狗戴浮臂像泳隊小霸王,False,https://www.youtube.com/shorts/Ky0XcJxkMq4
狗,可愛日常,61566419,395922,0.64,10,2025-10-14,KEP GHAK ART,127000,Cutest Baby and Puppy,寶寶與小狗的最萌同框,True,https://www.youtube.com/shorts/MOvaDu3PSQg
狗,可愛日常,60975479,1947829,3.19,60,2024-10-10,The Husky Fam,2200000,Morning Routine On My Mini Farm! @openfarmpet #openfarmpartner,迷你農場的早晨日常,False,https://www.youtube.com/shorts/lflQ8u3dANE
狗,搞笑意外,60886612,1923379,3.16,17,2021-12-20,Hammy and Olivia,6910000,Dog Thinks He’s a POTATO! #fail #cute,這隻狗以為自己是馬鈴薯,False,https://www.youtube.com/shorts/nbLNaXOF12Y
狗,搞笑意外,60499091,3076601,5.09,57,2023-01-05,Relax My Dog - Relaxing Music for Dogs,2040000,Funniest thing you’ll see today 😆 the last one though…,今天最好笑的一幕，最後那個,False,https://www.youtube.com/shorts/QOM_uUH75r4
狗,寵物與人互動,60453528,2285565,3.78,61,2024-03-24,MASSI_e_MINO,884000,Mino e Sophie ❤️🥰.       #animal #dog #love #baby #bebe #dogs #americanbaby,狗狗和寶寶的黏膩互動,False,https://www.youtube.com/shorts/l0Y6zkweDyk
狗,寵物與人互動,59761111,982536,1.64,11,2023-11-07,Localish,2180000,Dog protects baby from bath,狗狗擋著不讓寶寶洗澡,False,https://www.youtube.com/shorts/u-FfodbVniY
狗,救援感人,59024093,136854,0.23,10,2025-10-16,Witness History,37700,Dog saved baby 👶 #dog #mother  #vuralvideo #village #youtubeshorts,狗狗救了那個嬰兒,False,https://www.youtube.com/shorts/PJfsE9hXFXY
狗,搞笑意外,57903595,333949,0.58,15,2026-07-04,Rendi goodboy,3160000,Dog Chases a Squirrel... But This Escape Is Unbelievable! 🐿️🐶 #trending #animals #wildlife #shorts,狗追松鼠，逃生方式太扯,False,https://www.youtube.com/shorts/01g5rWfBWiw
狗,可愛日常,57744062,213215,0.37,6,2025-03-02,Shantanu Ki Masti,14400000,chips surprise cute Dog 🐕 puppy  #shorts,用洋芋片給狗狗驚喜,False,https://www.youtube.com/shorts/JAa42P-KH7Q
狗,救援感人,57303692,307268,0.54,15,2025-06-05,Pouty Frenchie,1340000,Dog's Little Heroic Act: Biggest Lollipop for the Brightest Smile! 😢➡️😊 #shorts #cute #dog,狗狗送出最大的那根棒棒糖,False,https://www.youtube.com/shorts/I4gRN_Yc4Ug
狗,搞笑意外,57077433,281477,0.49,14,2025-06-09,Demariki,11800000,Smart Dog 🛩🤣 #demariki,聰明狗狗的神奇操作,False,https://www.youtube.com/shorts/rrFT83xk4F4
狗,救援感人,56761843,330091,0.58,12,2025-10-14,Dog lover god,1410000,So sad😭😇🐕#labrador #shorts #dogbreed #short#dog,拉布拉多的悲傷結局,False,https://www.youtube.com/shorts/rAkcuR3wCHs
狗,搞笑意外,56567259,1040067,1.84,34,2025-08-14,The Johnson Brothers,6480000,POV: What the puppy sees… #theboys #viral #shorts #puppy #aot,用小狗的視角看世界,False,https://www.youtube.com/shorts/7VqYWZhfmUw
狗,可愛日常,56387838,1943828,3.45,10,2024-05-03,Theo & Olaf,106000,Samoyed in the window for sale?! 🥹 #dog #cute #fluffy #doglover,櫥窗裡的薩摩耶要賣嗎,False,https://www.youtube.com/shorts/6o5EFKzyguY
狗,知識科普,55876401,2711256,4.85,29,2025-03-18,Zack D. Films,28000000,The Hero War Dog 😮,這隻戰爭英雄軍犬,True,https://www.youtube.com/shorts/uLBiwIPkp_U
狗,ASMR療癒,55604645,375926,0.68,55,2025-06-12,The Hayeks,3980000,it’s bath time! #puppy #dog #doglife #bathtime #puppy #poodle #asmr #shorts,小貴賓的洗澡時間到了,False,https://www.youtube.com/shorts/XcB7qVvdtLM
狗,搞笑意外,55297538,1189300,2.15,16,2024-02-05,Hugo The Malamute,1380000,Dog sled fail? #dogsofyoutube #funnyanimals,狗拉雪橇失敗現場,False,https://www.youtube.com/shorts/yC7XSqpLL_A
狗,知識科普,55073979,1754813,3.19,32,2026-03-10,Zack D. Films,28000000,What Happens When A Military Dog Breaks A Tooth 🤔,軍犬斷了一顆牙會怎樣,True,https://www.youtube.com/shorts/mZ5NaDqTDs0
狗,搞笑意外,54815125,,,11,2025-10-05,UtkaRsaN,33400,कुत्ते की आइसक्रीम पार्टी 🎉🐶 || #ai #cat #funny #animation #india #gamtng #shortsfeed #shorts,狗狗開起冰淇淋派對,True,https://www.youtube.com/shorts/WnxeEkDzhSM
狗,搞笑意外,54297049,1105711,2.04,60,2026-06-25,FluffyFailsDaily,63700,A Dog Tail Has Its Own Personality #viral #funny #animallife #dog #doglife,狗尾巴自己有個性,False,https://www.youtube.com/shorts/rYA9gVnMQvs
狗,寵物與人互動,54284241,709432,1.31,52,2025-09-03,Justice Buys,2110000,10 Things I Bought My DOGS #shorts #justicebuys #products,我幫狗買了十樣東西,False,https://www.youtube.com/shorts/7xGBgbBWBHs
狗,寵物與人互動,54156355,2563959,4.73,41,2021-08-18,Brodie That Dood,5550000,Puppy Paintings #shorts,狗狗親自動爪作畫,False,https://www.youtube.com/shorts/MKZbo6FVelg
狗,挑戰實驗,53613242,882403,1.65,60,2024-01-05,TheEngineeringFamily,6280000,Assistant Builds A Lego Maze to Challenge her Funny Dog Waffles #Dog #FunnyDog,樂高迷宮考驗狗狗,False,https://www.youtube.com/shorts/F0gcBkfq2Mc
狗,音樂舞蹈,53272745,628975,1.18,61,2026-07-31,猎魔女团核心猎手,291000,请大家记住这只小狗的名字“芒果”#shorts #k-pop #WitchHunters,請記住這隻小狗的名字,False,https://www.youtube.com/shorts/_e6S__sVjfA
狗,可愛日常,53125559,2767864,5.21,13,2023-10-27,Dylan Anderson,14700000,The greatest surprise at a red light ❤️,等紅燈時遇到最棒驚喜,False,https://www.youtube.com/shorts/lw4X1vDlH1M
狗,搞笑意外,53020026,,,6,2023-08-31,Animals Fun,133000,Angry And Cute Dog 🐶❤️ #shorts #dog #short,又兇又萌的反差狗狗,False,https://www.youtube.com/shorts/WIKZ79fFScE
狗,搞笑意外,52785065,255547,0.48,11,2026-04-24,benjamin feres,603000,一隻好學的小狗😂 #萌寵運動員,小狗認真學動作超好笑,False,https://www.youtube.com/shorts/U6Vw9nhB1c8
狗,搞笑意外,52754821,1107292,2.1,18,2021-02-13,Harpreet SDC,12800000,Bhago Bunny ka Bhaiya Brody aa Gya 😂 Funny Dog Short Video | Harpreet SDC,快跑！兔兔的狗哥來了,False,https://www.youtube.com/shorts/fLa27B_Vfgk
狗,搞笑意外,52559662,2062977,3.93,38,2022-02-04,Aymie and family,2860000,Now will I ever get it back? #penny,被牠叼走還拿得回來嗎,False,https://www.youtube.com/shorts/JjdqlglRxrU
狗,搞笑意外,51358561,1448770,2.82,10,2023-12-14,Noodle and Bun,3340000,Dogs will eat anything,狗真的什麼都敢吃,False,https://www.youtube.com/shorts/sshC387FhCw
狗,搞笑意外,51239440,579194,1.13,16,2023-05-24,翠花的故事,1820000,都是狗子怎么区别对待呢😠 #动物图鉴 #这操作都看傻了,同樣是狗待遇差這麼多,False,https://www.youtube.com/shorts/o_eUpxvowRk
狗,搞笑意外,50850425,490922,0.97,13,2026-04-02,benjamin feres,603000,罵得挺難聽的😂 #動物的迷惑行為 #這狗成精了看一遍笑一遍 #動物搞笑,這隻狗罵人罵得超難聽,False,https://www.youtube.com/shorts/E0dGih5ufM0
狗,寵物與人互動,50509795,388696,0.77,27,2024-12-05,Riley the Golden Retriever,438000,The sound of our son growing up with golden retrievers ❤️ #toddler #goldenretriever,兒子在黃金獵犬陪伴下長大,False,https://www.youtube.com/shorts/ZU6QUVzxkdM
狗,搞笑意外,50216213,1137235,2.26,56,2023-08-23,Anant Rastogi,19000000,My dog’s reaction on remote control car😂 #shorts #minivlog | Anant rastogi,狗看到遙控車的反應,False,https://www.youtube.com/shorts/7GdeJ6_pjng
貓狗同框,教學DIY,493207252,,,33,2025-09-29,Siuu Factory,2840000,Mi primer paseo en el increíble coche de cartón con mi perrito y gatita🤯 #shorts #ytshorts,紙箱做車載貓狗兜風,False,https://www.youtube.com/shorts/AMxdmxljTyI
貓狗同框,音樂舞蹈,183281495,824286,0.45,9,2025-06-03,MTC Animal World,3510000,Viral Cats and Dogs Dance 🐕🐈 #cat #dog #puppy #dogdance #puppydance #catdance,貓狗一起尬舞太魔性,True,https://www.youtube.com/shorts/e1nUnkDS80Y
貓狗同框,搞笑意外,150446581,371638,0.25,11,2025-10-17,popping_cat,131000,Max! What have you done? #cute #funny #pets #dog #cat #cat #funny #cute #animals #cat #dog #Max #Mia,Max 你到底闖了什麼禍,False,https://www.youtube.com/shorts/6Zas6BBFk7w
